energy,smiles
-7.5,O=C(CN1NN=C(C[C@H](O)c2ccccc2)[C@@H]1c1ccccc1)c1cccc(F)c1
-8.4,C[C@](O)(c1ccc2ccccc2c1)[C@@H]1C(CO)=NNN1CC1=C[C@@H]2NCN=C2C=C1
-7.2,C=C(C)[C@@H]1C(CN(CC)CC)=NNN1C[C@H]1COc2ccccc2O1
-6.7,CCC(=O)[C@@H](C)CC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1C
-9.1,O/N=C/C1=C([C@H]2C(c3ccccc3)=NNN2CC2=C[C@@H]3NCN=C3C=C2)CCC1
-6.7,CC[C@@H](O)C#Cc1ccc(C#CC2=NNN(c3cccc4cccnc34)[C@H]2C)s1
-7.4,CC(C)(N)C1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@@H]1[C@@]1(C)CO1
-6.8,NCC[C@@H]1C(CN2CC2)=NNN1CC(=O)c1cccc(F)c1
-5.8,CC#C[C@H](C)O[C@H](C)[C@H]1C(C)=NNN1c1cc2c(cc1[N+](=O)[O-])OCCO2
-8.1,CC[C@@H](CO)NCC1=NNN(CC(=O)c2ccc(C)cc2)[C@@H]1c1ccccc1
-7.4,C[C@H]1C(CCCCO)=NNN1CC(=O)c1cccc(F)c1
-6.8,CC[C@H](CO)NCC1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1c1ccccc1
-5.3,C#C[C@](C)(c1ccccc1)N1NN=C(C=C)[C@H]1[C@]1(O)C[C@@H](C)N(C)C[C@@H]1C
-7.8,C[C@H]1C(CNc2ccc(F)c(C(=O)N(C)C)c2)=NNN1c1ccc(C(=O)C=O)cc1
-8.5,C=C(C)[C@@](C)(O)[C@H]1C(CN2CCCCC2)=NNN1C[C@@H]1COc2ccccc2O1
-8.3,C#C[C@](C)(c1ccccc1)N1NN=C(c2ccn(C3CCCC3)n2)[C@H]1C(=O)O
-7.2,C[C@@H](C1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1C1CC1)C1CC1
-7.3,CC[C@H](O)[C@H]1C(C)=NNN1C[C@@H]1COc2ccccc2O1
-8.7,C[C@@H]1C(CNc2cc(C(N)=O)c(F)cc2F)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-6.6,CC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@H]1[C@H]1CN[C@H](C)C1
-5.4,CCCC1=NNN(C2=CC=C3CC=CC=C3N2C)[C@H]1[C@H](N)C(=O)OC
-7.0,C=C/C=C(\C)COCC(=O)[C@H]1C(C)=NNN1CC(=O)c1cccc(F)c1
-6.2,C=C(C)C1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1[C@H](O)C(C)C
-7.2,O=[N+]([O-])c1cc2c(cc1N1NN=C(c3ccccc3)[C@@H]1c1cnnc3ccccc13)OCCO2
-7.0,O=[N+]([O-])c1cc(N2NN=C(c3ccccc3)[C@@H]2c2cnnc3ccccc23)ccc1F
-6.5,CC(C)(C)[C@@](C)(O)[C@H]1C(CN2CCCCC2)=NNN1c1ccc(C(=O)NN)cc1
-7.1,CN1CCN(CC2=NNN(C3=NS(=O)(=O)c4ccccc43)[C@@H]2c2ccccc2)CC1
-6.0,CCC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@@H]1CO
-5.5,CCN1C2=CC=CCC2=CC=C1N1NN=C(CN2[C@@H](C)CCC[C@@H]2C)[C@@H]1[C@H](C)O
-6.7,CN(C)CC1=NNN(c2cccc3ncccc23)[C@H]1c1cncc(C(=O)NN)c1
-6.2,CC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1[C@@H]1COC(C)(C)O1
-7.8,C[C@H]1C(C#C/C=C2/C=C[C@@]3(CCCO3)O2)=NNN1c1ccc(CO)cc1
-5.9,CC1(C)C[C@]1(C)[C@@H]1C(C(=O)O)=NNN1c1cccc2ncccc12
-7.7,CCCC1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@@H]1[C@H]1CCC(=O)N1
-6.6,CCCC1=NNN(Cc2ccccc2)[C@H]1c1ccco1
-7.6,CN(CC1=NNN(CC(=O)c2cccc(F)c2)[C@@H]1c1ccccc1)Cc1ccco1
-7.1,S=C(Nc1ccccc1)[C@H]1C(c2ccccc2)=NNN1c1cccc2ncccc12
-6.6,CCOc1ccc(CN2NN=C(CC)[C@@H]2C(C)(C)C)cc1
-7.9,C#CCN(CC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1C)C(=O)NC(C)C
-7.5,CN(C)C[C@H]1C(CNC(=O)NCc2ccccc2)=NNN1C1=NS(=O)(=O)c2ccccc21
-7.4,OC1(C2=NNN(CC3=C[C@@H]4NCN=C4C=C3)[C@@H]2C2(O)CCCC2)CCCC1
-6.0,CC[C@@H](O)C#CC1=NNN(c2cccc3cccnc23)[C@@H]1/C=C/CO
-8.1,O=C([C@H]1C(c2ccccc2)=NNN1C[C@@H]1COc2ccccc2O1)N1CCOCC1
-7.9,Cc1ccc(C(=O)CN2NN=C(CN)[C@@H]2c2ccc(C(F)(F)F)cc2)cc1
-7.1,C=CCN(CC=C)CC1=NNN(C[C@H]2COc3ccccc3O2)[C@H]1C
-5.8,CC(C)(O)C#C[C@H](O)[C@H]1C(c2ccccc2)=NNN1C1=NS(=O)(=O)c2ccccc21
-5.7,C#C[C@](C)(c1ccccc1)N1NN=C(CO)[C@@H]1CCCO
-6.9,CCOc1ccc(CN2NN=C(CO)[C@H]2c2ccc(C=O)s2)cc1
-6.7,CC(C)(C)NCC1=NNN(Cc2ccccc2)[C@@H]1c1ccccc1
-6.8,CC[C@@H](O)[C@H]1C(CN2CCCCC2)=NNN1c1ccc(C(=O)C=O)cc1
-5.4,C#C[C@@](C)(c1ccccc1)N1NN=C(C[C@]2(C)CC2(C)C)[C@H]1C(C)(C)O
-6.2,CC#CC1=NNN(c2cc(NC(N)=S)ccc2C)[C@H]1C
-6.4,O=CC(=O)c1ccc(N2NN=C(c3ccccn3)[C@@H]2C(=O)O)cc1
-7.9,C[C@@H]1C(CCO/N=C2/C[C@@H]3CC[C@H](C2)N3C)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-5.8,C=C[C@](C)(OC(C)=O)[C@H]1C(CN2CCCC2)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-8.1,O[C@@H](c1ccccc1)[C@@H]1C(CN2CCOCC2)=NNN1CC1=C[C@H]2NCN=C2C=C1
-7.5,COc1ccc([C@H]2C(c3ccccc3)=NNN2c2cccc3ncccc23)c(CO)c1
-7.2,CCCC1(CCC)NC(=O)N(CC2=NNN(c3nncn3NCc3ccc(F)cc3)[C@H]2C)C1=O
-5.9,COC[C@@H]1O[C@@H]1[C@@H]1C(C(C)(C)C)=NNN1c1nncn1NCc1ccc(OC)cc1
-7.9,CC1=NNN(C[C@H]2COc3ccccc3O2)[C@H]1[C@H](O)Cc1ccccc1
-8.6,Cc1cccc(C2=NNN(CCc3ccc(-c4ncc[nH]4)cc3)[C@H]2C(=O)O)c1C
-6.1,C=C(C)C1=NNN(c2nncn2NCc2ccc(OC)cc2)[C@@H]1C(C)(C)O
-7.7,C[C@H](O)C1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1C(=O)OCc1ccccc1
-6.5,C/C=C/C(=O)NCC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1CN1CCCCC1
-7.0,C[C@H](O)CC1=NNN(c2cccc3cccnc23)[C@H]1CN1CCCCC1
-7.4,CC[C@@H](O)[C@H]1C(c2ccccc2)=NNN1CC(=O)c1ccc(C)cc1
-7.0,CC[C@@H](C)n1ccc(C2=NNN(C3=CC=C4CC=CC=C4N3CC)[C@@H]2C(=O)O)n1
-6.2,C[C@H](O)COCC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1CN(C)C
-8.5,O[C@H](c1ccccc1)[C@H]1C(CN2CCCC2)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-6.1,CCN1C2=CC=CCC2=CC=C1N1NN=C(CN)[C@@H]1c1ccccn1
-7.6,Cc1ccc(C(=O)CN2NN=C(CN3CCSCC3)[C@H]2CO)cc1
-7.6,CCOc1ccc(CN2NN=C(CC)[C@@H]2[C@H]2CCCCN2C)cc1
-7.8,CCOc1ccc(CN2NN=C(CC)[C@H]2c2cccc(C)c2)cc1
-6.1,C#C[C@](C)(c1ccccc1)N1NN=C(CCC(C)=O)[C@@H]1CCCCC
-7.9,O=C(CN1NN=C(CNC(=O)C2CCC2)[C@@H]1CN1CCCCCC1)c1cccc(F)c1
-8.2,CC(=O)c1ccc([C@H]2C(c3ccccc3)=NNN2c2cccc3cccnc23)s1
-5.6,C=C(C)[C@@](C)(O)[C@H]1C(CN2CCOCC2)=NNN1c1cc2c(cc1[N+](=O)[O-])OCCO2
-5.8,C#C[C@](C)(c1ccccc1)N1NN=C(C)[C@H]1[C@@]1(C)O[C@H]1CO
-7.5,Cc1ccc(OCC2=NNN(c3ccc(C(=O)C=O)cc3)[C@H]2Cn2ccnc2)cc1
-7.8,Cc1ccc(OCC2=NNN(Cc3ccccc3)[C@@H]2CN2CCNCC2)cc1
-6.2,CC[C@@H](OC(C)=O)[C@H]1C(CN2CCN(C)CC2)=NNN1c1cccc(CO)c1
-7.0,CCC/C=C/[C@@H]1C(/C=C/C(=O)OC)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.9,Cc1ccc([C@H]2C(CO)=NNN2c2ccc(F)cc2F)cc1
-6.4,O=Cc1ccc([C@@H]2C(C3(O)CCCCC3)=NNN2c2ccc(F)cc2F)s1
-6.7,CC1=NNN(Cc2ccccc2)[C@H]1c1cc(C)oc(=O)c1
-6.8,CC[C@@H](O)C1=NNN(c2ccc(C(=O)NN)cc2)[C@@H]1[C@](C)(O)CCC=C(C)C
-7.7,CC(C)(O)C1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1c1cccs1
-7.1,CC(C)(C)[C@H](O)[C@@H]1C([C@H](O)C(C)(C)C)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-6.1,C#C[C@@](C)(c1ccccc1)N1NN=C(CCO)[C@@H]1c1ccc(C(C)(C)C(=O)OC)cc1
-5.1,C#C[C@](C)(c1ccccc1)N1NN=C(C2CC2)[C@@H]1[C@H]1O[C@H]1C=C
-6.0,C[C@@H]1[C@@H]2C[C@@H]2CN1C[C@H]1C(CO)=NNN1c1ccc(CO)cc1
-6.4,C[C@H]1CC(C)(C)C[C@](CO)(NCC2=NNN(C3=CC=C4CC=CC=C4N3C)[C@H]2C)C1
-6.3,CC(C)(O)[C@H]1C([C@H](O)c2cccnc2)=NNN1c1ccc(F)cc1F
-7.8,CC1=NNN(c2ccc(C(=O)C=O)cc2)[C@H]1[C@@H]1OC[C@@H](C)O1
-6.0,C[C@H]1CCCC(C)(C)[C@@]1(O)[C@@H]1C([C@@H](C)O)=NNN1c1cccc(CO)c1
-7.5,CCn1cc(C2=NNN(Cc3ccc(C)c(C)c3)[C@@H]2C(=O)O)c(C)n1
-6.7,C[C@@H](O)C#CC1=NNN(CC(=O)c2cccc(F)c2)[C@H]1[C@@H](C)O
-5.8,CC(C)OC(=O)[C@H]1C(CN)=NNN1c1cccc2ncccc12
-8.2,Cc1ccc(CN2NN=C(c3ccccc3)[C@@H]2C(=O)N(C)C)cc1C
-5.9,C#C[C@@](C)(c1ccccc1)N1NN=C(CN2CC2)[C@H]1CCN
-8.1,C[C@H]1C(CCNC(=O)Nc2ccccc2)=NNN1C[C@H]1COc2ccccc2O1
-5.9,CC(C)(O)C1=NNN(c2cccc3cccnc23)[C@H]1C(=O)O
-6.8,NNC(=O)c1ccc(N2NN=C(C3(O)CCCC3)[C@@H]2C2(O)CCCC2)cc1
-7.4,C=C[C@](C)(OC(C)=O)[C@H]1C(CN2CCCC2)=NNN1CC1=C[C@@H]2NCN=C2C=C1
-7.4,CC(=O)OC(C)(C)[C@H]1C(CN2CCOCC2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-8.6,Cc1ccc(CN2NN=C(CN3CCOCC3)[C@@H]2[C@](C)(O)c2ccccc2)cc1C
-5.9,Cc1ccc(NC(N)=S)cc1N1NN=C(C2CCCC2)[C@@H]1C(C)(C)O
-7.9,C[C@H]1C(CC[C@H]2CCCC2=O)=NNN1C1=CC=C2CC=CC=C2N1C
-9.1,O=C(O)c1ccc([C@H]2C(C3(O)CCCCC3)=NNN2CCCN2NN=C3C=CC=C[C@@H]32)o1
-6.6,CC(C)(O)[C@H]1C(C#CCN2CCOCC2)=NNN1c1ccc(C(=O)NN)cc1
-7.0,C[C@H]1C(C[C@@H](C)O)=NNN1c1ccc(C(=O)C=O)cc1
-6.5,CC1=NNN(c2ccc(CO)cc2)[C@H]1CC(C)C
-7.7,CCCC1=NNN(CC(=O)c2ccc(C)cc2)[C@H]1C(C)=O
-5.6,C#C[C@@](C)(c1ccccc1)N1NN=C(CN2CCCCC2)[C@@H]1[C@](C)(O)C(C)(C)C
-7.1,C[C@@H]1O[C@@]1(C)[C@@H]1C(CN2NN=C3C=CC=C[C@@H]32)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-7.6,CC1=NNN(CC(=O)c2ccc(C)cc2)[C@H]1[C@H]1CC[C@@H]2N(c3ccccc3)CCN21
-7.8,Cc1nccn1CC1=NNN(c2ccc(C(=O)NN)cc2)[C@@H]1c1ccc(F)cc1
-6.9,CC1=NNN(c2ccc(F)c([N+](=O)[O-])c2)[C@H]1[C@@H]1CN[C@@H](C)C1
-8.5,C[C@H]1C(CO[C@@H]2C=CCCC2)=NNN1C[C@@H]1COc2ccccc2O1
-6.3,CC(C)(O)C1=NNN(Cc2ccccc2)[C@@H]1[C@H]1CO1
-6.0,CC(C)(O)C(=O)[C@H]1C(c2ccccc2)=NNN1c1cc2c(cc1[N+](=O)[O-])OCCO2
-5.7,C#C[C@@H]([C@H]1C(C(=C)C)=NNN1C1=NS(=O)(=O)c2ccccc21)N(C)C
-8.6,COc1ccc(CNn2cnnc2N2NN=C(c3ccc(-c4ccccc4)cc3)[C@@H]2C(=O)O)cc1
-7.4,Cc1ccc(C(=O)CN2NN=C(CO)[C@H]2C(=O)c2ccccc2)cc1
-7.2,NC[C@H]1C(CN2CCCCCC2)=NNN1c1cccc(CO)c1
-6.1,CN(C)C[C@H]1C(COCCO)=NNN1Cc1ccccc1
-7.1,C#C[C@](C)(c1ccccc1)N1NN=C(C)[C@@H]1c1c[nH]c2ncncc12
-6.9,C#Cc1ccc([C@@H]2C(C#C[C@@H](O)CC)=NNN2c2ccc(CO)cc2)s1
-8.3,C[C@H]1C(COC(=O)c2ccccc2N)=NNN1c1cccc2ncccc12
-7.5,CC[C@@H](OC(C)=O)[C@@H]1C(CN2CCCCC2)=NNN1Cc1ccc(-n2cccn2)cc1
-7.3,C[C@H]1C(CN(C)[C@H]2CCCC[C@@H]2S(C)(=O)=O)=NNN1c1ccc(C(=O)C=O)cc1
-6.9,C#C[C@](C)(c1ccccc1)N1NN=C(CON)[C@@H]1c1cccc(OC)c1
-5.8,CCC1=NNN(c2cccc3ncccc23)[C@H]1C(=O)OC
-6.1,NCC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1c1cccnc1
-6.4,CN1C2=CC=CCC2=CC=C1N1NN=C(CO)[C@H]1c1ccncc1
-7.6,OCC1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@@H]1c1ccc(Oc2ccccc2)cc1
-7.3,CCNC[C@H]1C(COc2cc(C)ccc2C)=NNN1Cc1ccc(C)c(C)c1
-8.5,Cc1ncc(C2=NNN(CC(=O)c3cccc(F)c3)[C@@H]2c2ccnc(C#N)c2)[nH]1
-7.6,CCC[C@H]1C(CN2CCN(C)CC2)=NNN1CC1=C[C@@H]2NCN=C2C=C1
-5.1,CCN(CC)CC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@H]1[C@H](C)O
-6.3,CC[C@H]1C(CN(C(C)C)C(C)C)=NNN1Cc1nnnn1-c1cccc([N+](=O)[O-])c1
-7.1,Cc1cccc(OC[C@H]2C(CN3CCOCC3)=NNN2C2=NS(=O)(=O)c3ccccc32)c1
-7.8,CCN(CC)[C@H]1C(=O)N[C@@H]1[C@H]1C(c2ccccc2)=NNN1C[C@H]1COc2ccccc2O1
-5.8,C#C[C@](C)(c1ccccc1)N1NN=C(C[C@H]2C[C@H]3CC[C@@H]2CC3)[C@@H]1C(C)(C)O
-5.9,Cc1ccc(NC(N)=S)cc1N1NN=C(c2ccccc2)[C@@H]1C(=O)C(C)(C)O
-6.5,O=[N+]([O-])c1cc(N2NN=C(C[C@@H](O)c3ccccc3)[C@H]2c2ccccc2)ccc1F
-6.4,C#CC1=NNN(c2ccc(CO)cc2)[C@H]1c1ccc(C)cc1
-5.9,CCN(CC)CC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1[C@](C)(O)C(C)C
-6.4,COc1ccc(CNn2cnnc2N2NN=C(CN3CCCC3)[C@@H]2C2(O)CCCCC2)cc1
-5.8,OCC1=NNN(c2ccc(CO)cc2)[C@H]1C(F)(F)F
-6.0,C[C@@H](O)COCC1=NNN(c2cc3c(cc2[N+](=O)[O-])OCCO3)[C@H]1CN(C)C
-5.6,COc1ccc(CNn2cnnc2N2NN=C(C(C)(C)O)[C@@H]2[C@@H](O)c2ccco2)cc1
-6.7,C=C(C)[C@@](C)(O)[C@H]1C(CN2CCOCC2)=NNN1c1ccc(C(=O)NN)cc1
-6.4,COC(=O)[C@@H]1C(c2ccc(C=O)cc2)=NNN1c1cccc2ncccc12
-8.5,CCN1C2=CC=CCC2=CC=C1N1NN=C(CCC(=O)Nc2cccc(C)c2C)[C@@H]1C
-6.6,C[C@H]1C(CCCCCO)=NNN1C1=CC=C2CC=CC=C2N1C
-6.5,C#C[C@@](C)(c1ccccc1)N1NN=C(C#Cc2ccc(C#C[C@@H](O)CC)s2)[C@H]1C
-8.4,CC1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1[C@@H]1C=CCCCC1
-7.6,CC[C@H]1C(COc2cccc(N)c2)=NNN1C1=CC=C2CC=CC=C2N1C
-6.1,CC[C@@](C)(OCCC#N)[C@H]1C(CN2CCCCC2)=NNN1c1cccc(CO)c1
-6.9,C=C(C)C1=NNN(CC(=O)c2ccc(C)cc2)[C@H]1[C@@H](O)CC
-5.9,CCOC(=O)[C@H]1C(c2ccccc2OC)=NNN1c1cccc2ncccc12
-8.0,C[C@@H]1CCC[C@@H](C)N1CC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1C(C)(C)O
-9.3,COc1cc2ccn(CC3=NNN(CC4=C[C@@H]5NCN=C5C=C4)[C@H]3C)c(=O)c2cc1F
-6.9,C=CC[C@H](O)[C@H]1C(C2CC2)=NNN1c1ccc(C(=O)NN)cc1
-6.3,C#C[C@@](C)(c1ccccc1)N1NN=C(CCCC)[C@@H]1C(=O)OCC
-6.7,CC[C@@H]1C(CN(CC)CC)=NNN1C[C@H]1COc2ccccc2O1
-7.5,CCCNCC1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@@H]1c1ccccc1
-7.1,C#CC[C@H]1C(C)=NNN1Cc1nnnn1-c1cccc([N+](=O)[O-])c1
-6.6,CC(=O)O[C@H](C)CC1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@H]1CN1CCOCC1
-5.9,CNCC1=NNN(c2ccc(CO)cc2)[C@H]1c1ccccc1OC
-7.8,O=C(O)C1=NNN(Cc2ccc(-n3cccn3)cc2)[C@H]1c1ccc([N+](=O)[O-])cc1
-7.3,CC(C)Cc1ccc(C2=NNN(c3cccc(CO)c3)[C@H]2C(=O)O)cc1
-5.4,CCN1C2=CC=CCC2=CC=C1N1NN=C([C@H](C)C2CC2)[C@@H]1C1CC1
-7.0,CNC1([C@H]2C(C)=NNN2Cc2ccc(C)c(C)c2)CCCCC1
-7.9,CC[C@H](O)C#CC#Cc1ccc([C@H]2C(C)=NNN2c2ccc(F)cc2F)s1
-8.1,O=Cc1ccc([C@H]2C(CO)=NNN2CCCN2NN=C3C=CC=C[C@@H]32)cc1
-6.0,CCC(=O)[C@H]1C(c2ccccc2)=NNN1c1ccc(F)cc1F
-7.0,COc1ccc(CNn2cnnc2N2NN=C(CC[C@@H](C)O[C@@H]3CCCCO3)[C@@H]2C(=O)O)cc1
-8.4,C[C@H]1C(CCCC(=O)Nc2cccc(C(=O)O)c2)=NNN1Cc1ccccc1
-6.2,CC(C)C1=NNN(c2cccc3ncccc23)[C@H]1[C@H]1CCCC1=O
-7.0,C[C@H]1C(CCCC(=O)CS(C)(=O)=O)=NNN1CCCN1NN=C2C=CC=C[C@@H]21
-6.9,C[C@@H]1C(CC[C@@H](O)[C@H]2CO2)=NNN1c1ccc(F)cc1F
-7.0,CC[C@](C)(O)[C@H]1C(C=O)=NNN1CC1=C[C@@H]2NCN=C2C=C1
-7.9,O=C(CN1NN=C(c2ccccc2)[C@@H]1C1OCCO1)c1cccc(F)c1
-5.7,C/C=C\[C@@H]1C(C#C/C=C\COC(C)=O)=NNN1C1=CC=C2CC=CC=C2N1CC
-6.3,C=C[C@](C)(OC(C)=O)[C@H]1C(CN2CCCCC2)=NNN1c1cc(NC(N)=S)ccc1C
-7.1,C[C@H](O)C1=NNN(Cc2ccccc2)[C@H]1c1ccnc(F)c1
-7.6,C[C@H]1C(CO[C@@H]2C=CCCC2)=NNN1c1ccnc2c(S(C)(=O)=O)cccc12
-8.1,O=CC1=NNN(C[C@H]2COc3ccccc3O2)[C@@H]1c1ccccc1
-7.6,CNC(=O)C1=NNN(CC(=O)c2cccc(F)c2)[C@H]1C(=O)NC
-5.7,Cc1ccc(NC(N)=S)cc1N1NN=C(CO)[C@@H]1C
-6.2,O=C(O)[C@H]1C(C2(O)CCCCC2)=NNN1c1nncn1NCc1ccc(F)cc1
-6.3,NCC[C@@H]1C(CN2CCSCC2)=NNN1c1nncn1NCc1ccc(F)cc1
-6.3,C#C[C@](C)(c1ccccc1)N1NN=C(CO)[C@@H]1c1ccc(N)nc1
-7.2,CCOC(=O)[C@@H]1C(c2cncc(OCC)c2)=NNN1CC(=O)c1cccc(F)c1
-7.4,CCOc1ccc(CN2NN=C(C)[C@@H]2c2c[nH]c(C=O)c2)cc1
-5.8,CC[C@H]1C(C[C@@H](C)O)=NNN1C1=CC=C2CC=CC=C2N1CC
-6.5,C#C[C@@](C)(c1ccccc1)N1NN=C(c2ccccc2)[C@H]1C(=O)N1CCCCC1
-7.0,CCN1C2=CC=CCC2=CC=C1N1NN=C(C#C[C@H](O)c2ccccc2)[C@H]1CO
-5.9,C#C[C@](C)(c1ccccc1)N1NN=C(C)[C@@H]1C(=O)[C@@H](C)O
-8.4,Cc1cc([C@H]2C(CO)=NNN2C[C@@H]2COc3ccccc3O2)ccc1F
-6.4,CCCCC[C@@H]1C(CCC(=O)O)=NNN1c1cc2c(cc1[N+](=O)[O-])OCCO2
-7.4,CN1C2=CC=CCC2=CC=C1N1NN=C(C(C)(C)O)[C@@H]1c1ccc(C(F)(F)F)cc1
-7.7,CC[C@H](O)CC1=NNN(c2nncn2NCc2ccc(F)cc2)[C@H]1c1ccccc1
-8.4,CC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@H]1C1=NNC(C)(C)C1
-7.1,CC1=NNN(CC(=O)c2cccc(F)c2)[C@H]1C1(O)CCCCC1
-8.4,Cc1ccc(C(=O)NC2CC2)cc1NCC1=NNN(CC(=O)c2cccc(F)c2)[C@H]1C
-6.7,CNCC1=NNN(c2cccc3ncccc23)[C@@H]1c1ccc(F)cc1
-7.7,CCN(CC)CC1=NNN(C[C@@H]2COc3ccccc3O2)[C@@H]1[C@@H](O)c1ccccc1
-6.6,Cc1ccc(NC(N)=S)cc1N1NN=C(C23CC(C2)C3)[C@H]1C(=O)O
-6.5,C=C(C)C1=NNN(c2ccc(C(=O)C=O)cc2)[C@@H]1C1=CC(=O)OC1
-8.1,CN(C)C[C@H]1C(CNC(=O)NC2CCCCC2)=NNN1CC(=O)c1cccc(F)c1
-7.1,CC[C@H](C)C1=NNN(Cc2ccc(C)c(C)c2)[C@@H]1C(=O)OC
-6.6,CCOc1ccc(C#CC2=NNN(c3ccc(CO)cc3)[C@@H]2CO)cc1
-5.7,CCOC(=O)[C@H]1C(C(C)(C)C)=NNN1c1nncn1NCc1ccc(OC)cc1
-6.1,C#CC(=O)[C@H]1C(C[C@@H]2COC(CC)(CC)O2)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-5.9,C#C[C@@](C)(c1ccccc1)N1NN=C(c2ccccc2)[C@@H]1[C@@H](O)c1ccccc1
-7.4,Cc1ccccc1NC(=O)NCC1=NNN(c2ccc(C(=O)NN)cc2)[C@H]1CN(C)C
-7.4,CC#CCNCC1=NNN(CCCN2NN=C3C=CC=C[C@@H]32)[C@@H]1C
-7.9,O=C(Nc1ccccc1F)[C@H]1C(c2ccccc2)=NNN1c1ccc(F)c([N+](=O)[O-])c1
-5.9,COc1ccc(CNn2cnnc2N2NN=C(COC(C)=O)[C@H]2CN2CCCC2)cc1
-7.9,Cc1ccc(CN2NN=C(c3ccccc3)[C@@H]2[C@H](O)c2ccccc2)cc1C
-7.7,C[C@H]1C(CC[C@H]2CCCC2=O)=NNN1c1ccnc2c(S(C)(=O)=O)cccc12
-6.2,C#C[C@](C)(c1ccccc1)N1NN=C(CN)[C@@H]1c1cccc(C(F)(F)F)c1
-5.5,CC(=O)OC(C)(C)C1=NNN(c2cccc3cccnc23)[C@@H]1C(C)(C)OC(C)=O
-7.5,CC(=O)NCCC1=NNN(C2=NS(=O)(=O)c3ccccc32)[C@H]1c1ccccc1
-5.9,CN(C)CC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1CN1CCNCC1
-7.5,C=C[C@](C)(OC(C)=O)[C@H]1C(CN2CCCCC2)=NNN1C[C@@H]1COc2ccccc2O1
-7.9,C#C[C@@](C)(c1ccccc1)N1NN=C(CN2C(=O)[C@@H]3CC=CC[C@H]3C2=O)[C@@H]1C
-6.5,COc1cccc(OC)c1[C@H]1C(c2cncnc2)=NNN1c1nncn1NCc1ccc(F)cc1
-7.9,OCC1=NNN(Cc2ccc(-n3cccn3)cc2)[C@@H]1c1ccncc1
-6.7,C#CCC[C@@H](O)[C@@H]1C(C2CC2)=NNN1C1=CC=C2CC=CC=C2N1C
-5.6,CCC1=NNN(c2cc(NC(N)=S)ccc2C)[C@H]1[C@@H]1CC=CC[C@H]1N
-6.5,C=C(C)CC1=NNN(CC2=C[C@@H]3NCN=C3C=C2)[C@H]1C(C)(C)OCCC#N
-5.8,CC1=NNN(c2ccc(F)cc2F)[C@H]1[C@@H](C)O
-5.5,CCCC1=NNN(c2ccc(CO)cc2)[C@H]1C(=O)OC
-5.8,CCC1=NNN(c2ccnc3c(S(C)(=O)=O)cccc23)[C@H]1[C@H]1CC=CC[C@H]1N
-8.2,O[C@@H](c1ccc(F)cc1F)[C@H]1C(Cn2cncn2)=NNN1CCc1ccc(-c2ncc[nH]2)cc1
-7.2,Cc1ccc(NC(N)=S)cc1N1NN=C(C#C/C=C/c2ccco2)[C@@H]1/C=C/CO
-8.3,C[C@H]1C(CNc2ccc([N+](=O)[O-])cc2C#N)=NNN1C[C@@H]1COc2ccccc2O1
-7.2,O=[N+]([O-])c1cc2c(cc1N1NN=C(c3ccc(O)cc3)[C@@H]1c1ccc(O)cc1)OCCO2
-6.9,C#Cc1ccc(C2=NNN(c3ccc(F)c([N+](=O)[O-])c3)[C@@H]2c2ccc(N(C)C)cc2)cc1
-7.4,NC(=O)C1=NNN(CCc2ccc(-c3ncc[nH]3)cc2)[C@@H]1c1cccs1
